discussions_count,comments_count,movie_count,screenshot_count,awards_count,link_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,posted_time,updated_time,passed_time,media_count,class_count,item_slot_count,submitted_by_submitter,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_misc,item_slot_taunt,item_slot_weapon,v1,v2,v3,v4,v5
1,9,0,3,3,0,5.633,1,1,2,17,2483,141,0,2019,2020,0,3,1,1,75,0,0,0,0,0,0,0,0,1,1,0,0,0,0.12056737588652482,4.5,1241.5,248.3,0.75
1,0,0,3,2,0,5.621,1,1,2,17,1991,110,0,2019,2020,0,3,1,1,75,0,0,0,0,0,0,0,0,1,1,0,0,0,0.15454545454545454,0.0,995.5,1991.0,0.75
0,2,0,4,0,0,4.165,2,1,1,9,1469,52,0,2019,2019,0,4,3,1,139,0,1,1,1,0,0,0,0,0,0,1,0,0,0.17307692307692307,2.0,1469.0,489.6666666666667,0.8
1,21,0,3,0,0,3.396,18,1,1,0,1819,108,0,2013,2013,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,10.5,909.5,82.68181818181819,0.75
1,5,0,3,0,0,5.281,1,1,2,11,1912,103,0,2019,2019,0,3,1,1,95,0,0,1,0,0,0,0,0,0,0,1,0,0,0.10679611650485436,2.5,956.0,318.6666666666667,0.75
0,9,0,3,2,0,0.39,1,0,2,10,2517,146,0,2019,2019,0,3,8,1,23,1,1,1,1,1,1,1,0,1,0,1,0,0,0.0684931506849315,9.0,2517.0,251.7,0.75
0,6,0,5,0,0,5.85,2,1,3,8,394,33,0,2019,2019,0,5,1,1,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0.24242424242424243,6.0,394.0,56.285714285714285,0.8333333333333334
0,3,0,5,0,0,5.849,2,1,3,7,504,44,0,2019,2019,0,5,1,1,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1590909090909091,3.0,504.0,126.0,0.8333333333333334
0,0,0,5,0,0,7.184,1,1,3,8,525,43,0,2019,2019,0,5,1,1,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0.18604651162790697,0.0,525.0,525.0,0.8333333333333334
0,1,0,2,1,0,0.373,1,0,1,4,1204,20,0,2019,2020,0,2,8,1,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0.2,1.0,1204.0,602.0,0.6666666666666666
0,33,0,5,0,0,3.113,2,1,2,55,2988,142,0,2013,2013,0,5,1,1,84,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3873239436619718,33.0,2988.0,87.88235294117646,0.8333333333333334
0,39,0,5,0,0,3.259,1,1,2,18,2062,141,0,2013,2013,0,5,1,1,84,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1276595744680851,39.0,2062.0,51.55,0.8333333333333334
1,733,0,4,0,0,5.846,2,1,1,164,19658,1056,0,2013,2013,0,4,1,1,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1553030303030303,366.5,9829.0,26.78201634877384,0.8
0,60,0,5,2,0,3.308,2,1,2,34,2952,166,0,2013,2013,0,5,1,1,84,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20481927710843373,60.0,2952.0,48.39344262295082,0.8333333333333334
0,11,0,2,0,0,5.2780000000000005,1,0,1,12,1105,45,0,2013,2013,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,11.0,1105.0,92.08333333333333,0.6666666666666666
1,43,0,3,0,0,5.121,2,1,2,18,1598,141,0,2013,2013,0,3,1,1,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1276595744680851,21.5,799.0,36.31818181818182,0.75
2,4,1,1,4,0,26.365,1,1,1,15,2202,78,0,2019,2019,0,2,8,2,191,1,1,1,1,1,1,1,0,1,0,1,1,0,0.19230769230769232,1.3333333333333333,734.0,440.4,0.3333333333333333
0,4,0,3,0,0,5.518,4,1,2,19,2450,147,0,2019,2020,0,3,1,1,139,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1292517006802721,4.0,2450.0,490.0,0.75
1,79,1,2,1,0,6.798,3,1,1,58,5233,463,0,2013,2017,3,3,1,2,195,0,0,1,0,0,0,0,0,0,0,1,0,1,0.12526997840172785,39.5,2616.5,65.4125,0.5
1,3,0,3,0,0,6.902,1,1,4,13,673,60,0,2019,2019,0,3,1,1,64,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21666666666666667,1.5,336.5,168.25,0.75
0,2,0,3,0,0,8.256,1,1,4,17,886,78,0,2019,2019,0,3,1,1,64,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21794871794871795,2.0,886.0,295.3333333333333,0.75
0,12,0,4,0,0,0.492,1,0,1,0,1034,29,0,2012,2012,0,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,12.0,1034.0,79.53846153846153,0.8
0,8,0,4,9,0,7.0,1,1,2,26,2835,193,0,2019,2019,0,4,1,1,266,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13471502590673576,8.0,2835.0,315.0,0.8
0,26,1,1,0,0,6.652,2,1,1,23,1529,95,0,2013,2017,3,2,1,1,195,0,0,0,0,0,1,0,0,0,0,1,0,0,0.24210526315789474,26.0,1529.0,56.629629629629626,0.3333333333333333
1,22,1,2,0,0,6.683,2,1,1,21,1903,116,0,2013,2017,3,3,1,1,195,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1810344827586207,11.0,951.5,82.73913043478261,0.5
0,3,1,2,0,0,7.595,1,1,2,8,364,31,0,2019,2019,0,3,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25806451612903225,3.0,364.0,91.0,0.5
0,0,0,4,0,0,5.538,1,1,2,7,175,21,0,2019,2019,0,4,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,175.0,175.0,0.8
0,1,0,3,0,0,5.861,1,1,2,9,303,25,0,2019,2019,0,3,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,1.0,303.0,151.5,0.75
0,7,0,4,0,0,7.862999999999999,1,1,2,9,1340,63,0,2019,2019,0,4,1,1,111,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14285714285714285,7.0,1340.0,167.5,0.8
0,8,0,5,18,0,6.829,1,1,3,51,4204,502,0,2019,2019,0,5,1,1,82,0,0,0,0,1,0,0,0,0,0,1,0,0,0.10159362549800798,8.0,4204.0,467.1111111111111,0.8333333333333334
3,18,0,5,35,0,6.188,2,1,4,56,7067,658,0,2019,2019,0,5,1,1,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0851063829787234,4.5,1766.75,371.94736842105266,0.8333333333333334
0,6,0,5,20,0,6.189,1,1,4,42,4170,353,0,2019,2019,0,5,1,1,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0.11898016997167139,6.0,4170.0,595.7142857142857,0.8333333333333334
2,13,0,3,11,0,8.729,3,1,4,41,3881,367,0,2019,2020,0,3,1,2,52,0,0,0,0,0,1,0,0,0,1,1,0,0,0.11171662125340599,4.333333333333333,1293.6666666666667,277.2142857142857,0.75
0,20,0,3,92,0,10.528,3,1,4,58,8276,923,0,2019,2020,0,3,1,2,52,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0628385698808234,20.0,8276.0,394.0952380952381,0.75
1,24,0,6,0,0,3.949,4,1,1,10,2462,162,0,2019,2020,0,6,1,1,139,0,0,1,0,0,0,0,0,0,1,0,0,0,0.06172839506172839,12.0,1231.0,98.48,0.8571428571428571
0,14,0,5,0,0,3.809,4,1,1,11,2078,127,0,2019,2020,0,5,1,1,139,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08661417322834646,14.0,2078.0,138.53333333333333,0.8333333333333334
0,10,0,4,9,0,8.408,2,1,3,14,2893,215,0,2019,2020,0,4,1,1,430,0,0,0,0,0,0,0,0,1,0,1,0,0,0.06511627906976744,10.0,2893.0,263.0,0.8
0,4,0,4,5,0,5.565,1,1,2,27,1294,158,0,2019,2019,0,4,1,1,430,0,0,0,0,0,0,1,0,0,1,0,0,0,0.17088607594936708,4.0,1294.0,258.8,0.8
0,3,0,3,0,0,5.833,3,1,3,13,2571,160,0,2019,2020,0,3,1,1,94,0,0,0,0,0,1,0,0,0,0,1,0,0,0.08125,3.0,2571.0,642.75,0.75
0,2,0,1,0,0,3.569,1,0,1,9,1547,63,0,2019,2019,0,1,8,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0.14285714285714285,2.0,1547.0,515.6666666666666,0.5
0,13,0,5,0,0,4.674,3,1,1,5,1195,32,0,2013,2013,0,5,2,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0.15625,13.0,1195.0,85.35714285714286,0.8333333333333334
0,12,0,3,0,0,0.064,1,0,2,4,1879,24,0,2012,2012,0,3,3,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0.16666666666666666,12.0,1879.0,144.53846153846155,0.75
0,54,0,1,0,0,5.618,1,1,2,30,3651,313,0,2013,2013,0,1,1,1,58,0,0,0,1,0,0,0,0,0,0,1,0,0,0.09584664536741214,54.0,3651.0,66.38181818181818,0.5
1,82,0,2,0,0,6.93,1,1,1,41,6149,591,0,2013,2013,0,2,1,1,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06937394247038917,41.0,3074.5,74.08433734939759,0.6666666666666666
0,163,0,5,1,0,0.442,2,0,1,73,8655,521,0,2012,2012,0,5,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1401151631477927,163.0,8655.0,52.77439024390244,0.8333333333333334
0,10,0,1,0,0,0.046,2,0,1,6,841,9,0,2012,2012,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,10.0,841.0,76.45454545454545,0.5
0,84,0,6,1,0,3.942,3,1,3,63,4177,442,0,2013,2013,0,6,1,1,78,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1425339366515837,84.0,4177.0,49.141176470588235,0.8571428571428571
2,171,0,4,2,0,6.497,2,1,2,86,9336,893,0,2013,2013,0,4,1,1,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0.09630459126539753,57.0,3112.0,54.27906976744186,0.8
1,20,1,1,0,0,8.093,1,1,1,9,1513,56,0,2013,2013,0,2,8,1,17,1,1,1,1,1,1,1,1,0,0,1,0,0,0.16071428571428573,10.0,756.5,72.04761904761905,0.3333333333333333
0,1,0,0,1,0,11.459,1,1,12,3,1291,19,0,2019,2019,0,0,8,1,14,1,1,1,1,1,1,1,0,1,0,1,0,0,0.15789473684210525,1.0,1291.0,645.5,0.0
0,0,0,0,0,0,11.206,1,1,12,2,1153,15,0,2019,2019,0,0,8,1,14,1,1,1,1,1,1,1,0,1,0,1,0,0,0.13333333333333333,0.0,1153.0,1153.0,0.0
0,0,0,0,0,0,10.973,1,1,12,2,1104,15,0,2019,2019,0,0,8,1,14,1,1,1,1,1,1,1,0,1,0,1,0,0,0.13333333333333333,0.0,1104.0,1104.0,0.0
0,1,0,0,1,0,9.955,1,1,12,2,1359,22,0,2019,2019,0,0,8,1,14,1,1,1,1,1,1,1,0,1,0,1,0,0,0.09090909090909091,1.0,1359.0,679.5,0.0
0,27,0,4,0,0,5.131,1,1,2,15,3025,139,0,2013,2013,0,4,1,1,380,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1079136690647482,27.0,3025.0,108.03571428571429,0.8
1,43,0,3,0,0,6.619,2,1,3,29,5655,262,0,2013,2013,0,3,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0.11068702290076336,21.5,2827.5,128.52272727272728,0.75
1,5,1,6,0,0,9.453,1,0,4,6,1374,50,0,2019,2019,0,7,8,2,25,1,1,1,1,1,1,1,0,1,0,1,0,1,0.12,2.5,687.0,229.0,0.75
0,19,0,5,0,0,6.69,1,1,1,20,1433,83,0,2013,2013,0,5,9,1,16,1,1,1,1,1,1,1,1,1,1,0,0,0,0.24096385542168675,19.0,1433.0,71.65,0.8333333333333334
0,3,1,2,0,0,0.004,1,0,2,8,1629,55,0,2019,2020,0,3,8,1,45,1,1,1,1,1,1,1,0,1,0,1,0,0,0.14545454545454545,3.0,1629.0,407.25,0.5
2,46,0,0,0,0,0.028,1,0,1,2,1383,22,0,2013,2013,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,15.333333333333334,461.0,29.425531914893618,0.0
2,15,0,3,7,1,3.35,1,1,1,21,2927,202,0,2019,2019,0,3,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.10396039603960396,5.0,975.6666666666666,182.9375,0.75
1,58,0,2,0,0,0.133,1,0,1,15,1600,87,0,2012,2012,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1724137931034483,29.0,800.0,27.11864406779661,0.6666666666666666
0,14,0,11,0,0,4.167,2,1,2,4,1384,44,0,2013,2013,0,11,1,1,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,14.0,1384.0,92.26666666666667,0.9166666666666666
0,20,1,1,0,0,8.365,2,1,1,18,1991,188,0,2013,2017,3,2,4,2,195,0,1,1,1,1,0,0,0,0,0,1,0,1,0.09574468085106383,20.0,1991.0,94.80952380952381,0.3333333333333333
0,129,1,3,0,0,8.08,2,1,1,70,6028,426,0,2013,2017,3,4,4,2,195,0,1,1,1,1,0,0,0,0,0,1,0,1,0.1643192488262911,129.0,6028.0,46.36923076923077,0.6
2,296,0,3,0,0,3.285,3,1,2,148,13098,974,0,2013,2017,3,3,1,1,185,0,0,1,0,0,0,0,0,0,0,1,0,0,0.15195071868583163,98.66666666666667,4366.0,44.101010101010104,0.75
0,18,2,6,2,0,0.308,3,0,1,3,876,34,0,2012,2012,0,8,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0.08823529411764706,18.0,876.0,46.10526315789474,0.6666666666666666
0,21,0,1,0,0,4.339,2,1,1,27,2582,88,0,2013,2013,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3068181818181818,21.0,2582.0,117.36363636363636,0.5
0,12,1,2,9,0,17.727,1,1,1,31,3356,214,0,2019,2019,0,3,1,1,91,0,0,1,0,0,0,0,0,0,0,0,1,0,0.14485981308411214,12.0,3356.0,258.15384615384613,0.5
0,184,0,3,3,0,6.893,1,1,2,134,13693,984,0,2013,2013,0,3,1,1,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0.13617886178861788,184.0,13693.0,74.01621621621622,0.75
1,149,0,3,3,0,6.976,1,1,2,164,10015,888,0,2013,2013,0,3,1,1,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0.18468468468468469,74.5,5007.5,66.76666666666667,0.75
0,52,0,2,1,0,3.467,1,1,2,87,3936,437,0,2013,2013,0,2,1,1,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0.19908466819221968,52.0,3936.0,74.26415094339623,0.6666666666666666
0,39,1,2,0,0,6.626,2,1,1,23,2498,181,0,2013,2017,3,3,1,1,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1270718232044199,39.0,2498.0,62.45,0.5
0,42,1,2,0,0,6.646,2,1,1,28,2618,188,0,2013,2017,3,3,1,1,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0.14893617021276595,42.0,2618.0,60.883720930232556,0.5
0,29,1,2,0,0,6.691,2,1,1,28,2438,163,0,2013,2017,3,3,1,1,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0.17177914110429449,29.0,2438.0,81.26666666666667,0.5
0,8,1,2,0,0,6.71,2,1,1,18,1689,115,0,2013,2017,3,3,1,1,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1565217391304348,8.0,1689.0,187.66666666666666,0.5
1,68,1,1,0,0,1.202,3,0,1,70,5877,496,0,2012,2014,1,2,1,1,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0.14112903225806453,34.0,2938.5,85.17391304347827,0.3333333333333333
0,34,1,2,0,0,7.5,2,1,1,25,2994,241,0,2013,2017,3,3,4,2,195,0,1,1,1,1,0,0,0,0,0,1,0,1,0.1037344398340249,34.0,2994.0,85.54285714285714,0.5
0,44,2,1,0,0,6.639,3,1,1,29,3423,200,0,2013,2017,3,3,1,1,195,0,0,0,0,0,1,0,0,0,0,1,0,0,0.145,44.0,3423.0,76.06666666666666,0.25
2,92,1,1,0,0,6.619,3,1,1,31,3285,304,0,2013,2017,3,2,1,1,195,0,0,0,0,1,0,0,0,0,0,1,0,0,0.10197368421052631,30.666666666666668,1095.0,35.32258064516129,0.3333333333333333
0,34,1,1,0,0,11.257,2,1,1,22,2062,107,0,2013,2017,3,2,9,1,195,1,1,1,1,1,1,1,1,1,0,1,0,0,0.205607476635514,34.0,2062.0,58.91428571428571,0.3333333333333333
3,7,0,5,1,1,0.031,1,0,1,23,3922,278,0,2019,2019,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08273381294964029,1.75,980.5,490.25,0.8333333333333334
1,19,0,2,0,0,9.124,1,0,1,10,1406,73,0,2013,2013,0,2,9,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0.136986301369863,9.5,703.0,70.3,0.6666666666666666
2,32,0,0,0,0,3.47,1,0,1,15,3508,58,0,2013,2013,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25862068965517243,10.666666666666666,1169.3333333333333,106.3030303030303,0.0
0,9,0,2,0,0,2.802,3,1,1,6,850,26,0,2013,2013,0,2,1,1,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0.23076923076923078,9.0,850.0,85.0,0.6666666666666666
0,5,1,2,0,0,0.015,1,0,1,6,1274,37,0,2019,2019,0,3,8,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0.16216216216216217,5.0,1274.0,212.33333333333334,0.5
0,10,0,3,0,0,4.322,1,1,2,5,1244,54,0,2013,2013,0,3,1,1,380,1,0,0,0,0,0,0,0,0,1,0,0,0,0.09259259259259259,10.0,1244.0,113.0909090909091,0.75
0,46,1,10,0,0,5.962,1,1,1,30,2411,183,0,2013,2013,0,11,9,1,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0.16393442622950818,46.0,2411.0,51.297872340425535,0.8333333333333334
1,34,0,6,0,0,3.643,1,1,1,36,2397,194,0,2013,2013,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18556701030927836,17.0,1198.5,68.48571428571428,0.8571428571428571
0,20,0,2,0,1,6.2,2,1,1,26,1715,120,0,2013,2013,0,2,1,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0.21666666666666667,20.0,1715.0,81.66666666666667,0.6666666666666666
0,14,0,0,0,0,2.244,1,0,1,31,2682,148,0,2011,2011,0,0,1,1,162,0,1,0,0,0,0,0,0,0,0,0,0,1,0.20945945945945946,14.0,2682.0,178.8,0.0
1,110,0,0,0,0,2.422,1,0,1,137,7130,461,0,2011,2011,0,0,1,1,162,0,1,0,0,0,0,0,0,0,0,0,0,1,0.29718004338394793,55.0,3565.0,64.23423423423424,0.0
0,2,0,2,0,0,4.037,1,1,1,9,1034,26,0,2013,2013,0,2,1,1,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0.34615384615384615,2.0,1034.0,344.6666666666667,0.6666666666666666
1,5,0,5,1,0,5.858,1,0,1,17,2316,125,0,2019,2019,0,5,8,1,20,1,1,1,1,1,1,1,0,1,0,1,0,0,0.136,2.5,1158.0,386.0,0.8333333333333334
0,16,0,6,0,2,5.796,1,1,1,10,1119,44,0,2013,2013,0,6,9,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0.22727272727272727,16.0,1119.0,65.82352941176471,0.8571428571428571
1,49,0,3,0,0,5.246,1,1,1,12,1912,112,0,2013,2013,0,3,1,1,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0.10714285714285714,24.5,956.0,38.24,0.75
0,6,0,5,0,0,5.8,1,1,1,6,1045,55,0,2013,2013,0,5,9,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0.10909090909090909,6.0,1045.0,149.28571428571428,0.8333333333333334
0,136,1,1,1,0,7.168,2,1,1,89,6303,619,0,2013,2017,3,2,1,1,195,0,0,1,0,0,0,0,0,0,1,0,0,0,0.14378029079159935,136.0,6303.0,46.00729927007299,0.3333333333333333
0,3,0,4,0,0,5.426,3,1,1,7,432,35,0,2019,2020,0,4,1,1,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2,3.0,432.0,108.0,0.8
2,4,0,7,1,0,2.755,1,0,1,20,1439,117,0,2019,2019,0,7,1,1,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17094017094017094,1.3333333333333333,479.6666666666667,287.8,0.875
0,87,0,4,1,0,4.181,1,1,1,45,2541,224,0,2013,2013,0,4,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0.20089285714285715,87.0,2541.0,28.875,0.8
0,1,1,2,0,0,0.012,1,0,3,12,1812,78,0,2019,2020,0,3,8,1,45,1,1,1,1,1,1,1,0,1,0,1,0,0,0.15384615384615385,1.0,1812.0,906.0,0.5
1,73,0,2,1,0,6.686,2,1,4,96,4809,592,0,2013,2013,0,2,1,2,52,0,0,0,0,0,0,1,0,0,1,1,0,0,0.16216216216216217,36.5,2404.5,64.98648648648648,0.6666666666666666
0,70,0,2,0,0,5.957,1,1,4,44,7910,514,0,2013,2013,0,2,1,1,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08560311284046693,70.0,7910.0,111.40845070422536,0.6666666666666666
0,3,0,6,0,0,1.364,1,0,1,8,1865,47,0,2019,2019,0,6,8,1,8,1,1,1,1,1,1,1,0,1,0,1,0,0,0.1702127659574468,3.0,1865.0,466.25,0.8571428571428571
0,21,0,3,0,0,2.8200000000000003,1,1,1,9,1805,79,0,2013,2013,0,3,1,1,108,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11392405063291139,21.0,1805.0,82.04545454545455,0.75
0,53,0,2,0,0,4.052,1,1,2,31,4174,427,0,2013,2013,0,2,1,1,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0.07259953161592506,53.0,4174.0,77.29629629629629,0.6666666666666666
0,8,0,3,10,0,0.006,1,0,2,4,2162,59,0,2019,2021,1,3,8,1,20,1,1,1,1,1,1,1,0,1,0,1,0,0,0.06779661016949153,8.0,2162.0,240.22222222222223,0.75
0,4,0,3,0,0,0.01,1,0,1,6,1418,45,0,2019,2019,0,3,8,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0.13333333333333333,4.0,1418.0,283.6,0.75
0,47,0,0,0,0,1.395,3,0,1,8,2180,86,0,2011,2011,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0.09302325581395349,47.0,2180.0,45.416666666666664,0.0
0,52,0,4,0,0,9.189,3,1,1,33,2417,205,0,2013,2017,3,4,9,1,210,1,1,1,1,1,1,1,1,1,0,1,0,0,0.16097560975609757,52.0,2417.0,45.60377358490566,0.8
0,146,0,4,0,0,1.981,2,0,1,28,6682,545,0,2012,2012,0,4,1,1,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0.05137614678899083,146.0,6682.0,45.45578231292517,0.8
1,194,0,2,2,0,4.047,1,1,2,77,8607,964,0,2013,2013,0,2,1,1,147,0,0,0,0,0,0,1,0,0,1,0,0,0,0.07987551867219916,97.0,4303.5,44.13846153846154,0.6666666666666666
1,65,0,3,0,0,5.782,3,1,2,52,3581,344,0,2013,2021,7,3,9,1,82,1,1,1,1,1,1,1,1,1,1,0,0,0,0.1511627906976744,32.5,1790.5,54.25757575757576,0.75
0,26,0,3,6,0,0.054,1,0,2,13,2517,129,0,2019,2020,0,3,8,1,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0.10077519379844961,26.0,2517.0,93.22222222222223,0.75
0,6,0,3,0,0,0.112,1,0,2,11,1771,64,0,2019,2019,0,3,8,1,23,1,1,1,1,1,1,1,0,1,0,1,0,0,0.171875,6.0,1771.0,253.0,0.75
0,17,0,4,0,0,6.282,3,1,2,31,1496,135,0,2013,2017,3,4,9,1,210,1,1,1,1,1,1,1,1,1,1,0,0,0,0.22962962962962963,17.0,1496.0,83.11111111111111,0.8
0,43,0,6,0,0,3.148,2,1,2,110,3270,183,0,2013,2013,0,6,1,1,84,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6010928961748634,43.0,3270.0,74.31818181818181,0.8571428571428571
2,41,1,3,1,0,2.851,2,1,2,60,3673,391,0,2013,2017,3,4,1,1,426,0,0,0,0,0,0,0,0,1,1,0,0,0,0.1534526854219949,13.666666666666666,1224.3333333333333,87.45238095238095,0.6
0,48,1,3,0,0,3.145,2,1,2,62,4340,468,0,2013,2017,3,4,1,1,426,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13247863247863248,48.0,4340.0,88.57142857142857,0.6
3,109,0,3,1,0,6.43,1,1,3,86,5491,676,0,2013,2013,0,3,1,1,139,0,0,0,0,1,0,0,0,0,0,1,0,0,0.12721893491124261,27.25,1372.75,49.91818181818182,0.75
0,56,0,3,0,0,2.999,2,1,2,55,5187,522,0,2013,2017,3,3,1,1,426,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1053639846743295,56.0,5187.0,91.0,0.75
1,3,0,3,0,0,0.085,1,0,1,4,1290,44,0,2019,2019,0,3,8,1,23,1,1,1,1,1,1,1,0,1,0,1,0,0,0.09090909090909091,1.5,645.0,322.5,0.75
0,3,0,4,1,0,8.021,2,1,2,5,1859,63,0,2019,2019,0,4,1,1,78,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07936507936507936,3.0,1859.0,464.75,0.8
0,7,0,2,0,0,0.003,1,0,1,8,1301,36,0,2019,2019,0,2,8,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0.2222222222222222,7.0,1301.0,162.625,0.6666666666666666
0,24,1,9,0,0,7.974,2,1,1,22,1637,125,0,2013,2017,3,10,9,2,50,1,1,1,1,1,1,1,1,1,1,1,0,0,0.176,24.0,1637.0,65.48,0.8181818181818182
0,594,0,3,3,0,1.127,14,0,2,82,13595,1352,0,2011,2012,0,3,1,1,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0.060650887573964495,594.0,13595.0,22.84873949579832,0.75
0,1,0,1,0,0,0.004,1,0,1,2,1328,46,0,2019,2020,0,1,8,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0.043478260869565216,1.0,1328.0,664.0,0.5
0,3,1,2,5,0,0.011,1,0,2,11,1815,68,0,2019,2019,0,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16176470588235295,3.0,1815.0,453.75,0.5
0,38,0,5,0,0,0.453,1,0,2,4,2280,88,0,2012,2012,0,5,1,2,19,0,0,0,0,0,0,0,1,0,1,1,0,0,0.045454545454545456,38.0,2280.0,58.46153846153846,0.8333333333333334
0,41,0,3,1,0,4.1,1,1,1,17,2073,121,0,2013,2013,0,3,1,1,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0.14049586776859505,41.0,2073.0,49.357142857142854,0.75
0,6,1,2,0,0,0.014,1,0,1,6,1472,54,0,2019,2019,0,3,8,2,23,1,1,1,1,1,1,1,0,1,0,1,1,0,0.1111111111111111,6.0,1472.0,210.28571428571428,0.5
0,5,1,2,2,0,0.032,1,0,2,14,1992,78,0,2019,2020,0,3,8,2,6,1,1,1,1,1,1,1,0,1,0,1,1,0,0.1794871794871795,5.0,1992.0,332.0,0.5
0,10,0,8,16,1,0.083,2,0,1,22,3153,215,0,2019,2020,0,8,8,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0.10232558139534884,10.0,3153.0,286.6363636363636,0.8888888888888888
